Scenario,Replication,Object Type,Object Name,Data Source,Time Period,Category,Data Item,Statistic Type,Value
Scenario4,10,Server,Server1,OutputBuffer,Run,Content,NumberInStation,Minimum,0
Scenario4,1,Server,Server1,OutputBuffer,Run,Costs,CostPerItem,Average,0
Scenario4,2,Server,Server1,OutputBuffer,Run,Costs,CostPerItem,Average,0
Scenario4,3,Server,Server1,OutputBuffer,Run,Costs,CostPerItem,Average,0
Scenario4,4,Server,Server1,OutputBuffer,Run,Costs,CostPerItem,Average,0
Scenario4,5,Server,Server1,OutputBuffer,Run,Costs,CostPerItem,Average,0
Scenario4,6,Server,Server1,OutputBuffer,Run,Costs,CostPerItem,Average,0
Scenario4,7,Server,Server1,OutputBuffer,Run,Costs,CostPerItem,Average,0
Scenario4,8,Server,Server1,OutputBuffer,Run,Costs,CostPerItem,Average,0
Scenario4,9,Server,Server1,OutputBuffer,Run,Costs,CostPerItem,Average,0
Scenario4,10,Server,Server1,OutputBuffer,Run,Costs,CostPerItem,Average,0
Scenario4,1,Server,Server1,OutputBuffer,Run,Costs,CostPerItem,Maximum,0
Scenario4,2,Server,Server1,OutputBuffer,Run,Costs,CostPerItem,Maximum,0
Scenario4,3,Server,Server1,OutputBuffer,Run,Costs,CostPerItem,Maximum,0
Scenario4,4,Server,Server1,OutputBuffer,Run,Costs,CostPerItem,Maximum,0
Scenario4,5,Server,Server1,OutputBuffer,Run,Costs,CostPerItem,Maximum,0
Scenario4,6,Server,Server1,OutputBuffer,Run,Costs,CostPerItem,Maximum,0
Scenario4,7,Server,Server1,OutputBuffer,Run,Costs,CostPerItem,Maximum,0
Scenario4,8,Server,Server1,OutputBuffer,Run,Costs,CostPerItem,Maximum,0
Scenario4,9,Server,Server1,OutputBuffer,Run,Costs,CostPerItem,Maximum,0
Scenario4,10,Server,Server1,OutputBuffer,Run,Costs,CostPerItem,Maximum,0
Scenario4,1,Server,Server1,OutputBuffer,Run,Costs,CostPerItem,Minimum,0
Scenario4,2,Server,Server1,OutputBuffer,Run,Costs,CostPerItem,Minimum,0
Scenario4,3,Server,Server1,OutputBuffer,Run,Costs,CostPerItem,Minimum,0
Scenario4,4,Server,Server1,OutputBuffer,Run,Costs,CostPerItem,Minimum,0
Scenario4,5,Server,Server1,OutputBuffer,Run,Costs,CostPerItem,Minimum,0
Scenario4,6,Server,Server1,OutputBuffer,Run,Costs,CostPerItem,Minimum,0
Scenario4,7,Server,Server1,OutputBuffer,Run,Costs,CostPerItem,Minimum,0
Scenario4,8,Server,Server1,OutputBuffer,Run,Costs,CostPerItem,Minimum,0
Scenario4,9,Server,Server1,OutputBuffer,Run,Costs,CostPerItem,Minimum,0
Scenario4,10,Server,Server1,OutputBuffer,Run,Costs,CostPerItem,Minimum,0
Scenario4,1,Server,Server1,OutputBuffer,Run,Costs,TotalCost,Total,0
Scenario4,2,Server,Server1,OutputBuffer,Run,Costs,TotalCost,Total,0
Scenario4,3,Server,Server1,OutputBuffer,Run,Costs,TotalCost,Total,0
Scenario4,4,Server,Server1,OutputBuffer,Run,Costs,TotalCost,Total,0
Scenario4,5,Server,Server1,OutputBuffer,Run,Costs,TotalCost,Total,0
Scenario4,6,Server,Server1,OutputBuffer,Run,Costs,TotalCost,Total,0
Scenario4,7,Server,Server1,OutputBuffer,Run,Costs,TotalCost,Total,0
Scenario4,8,Server,Server1,OutputBuffer,Run,Costs,TotalCost,Total,0
Scenario4,9,Server,Server1,OutputBuffer,Run,Costs,TotalCost,Total,0
Scenario4,10,Server,Server1,OutputBuffer,Run,Costs,TotalCost,Total,0
Scenario4,1,Server,Server1,OutputBuffer,Run,EntryQueue,NumberWaiting,Average,0
Scenario4,2,Server,Server1,OutputBuffer,Run,EntryQueue,NumberWaiting,Average,0
Scenario4,3,Server,Server1,OutputBuffer,Run,EntryQueue,NumberWaiting,Average,0
Scenario4,4,Server,Server1,OutputBuffer,Run,EntryQueue,NumberWaiting,Average,0
Scenario4,5,Server,Server1,OutputBuffer,Run,EntryQueue,NumberWaiting,Average,0
Scenario4,6,Server,Server1,OutputBuffer,Run,EntryQueue,NumberWaiting,Average,0
Scenario4,7,Server,Server1,OutputBuffer,Run,EntryQueue,NumberWaiting,Average,0
Scenario4,8,Server,Server1,OutputBuffer,Run,EntryQueue,NumberWaiting,Average,0
Scenario4,9,Server,Server1,OutputBuffer,Run,EntryQueue,NumberWaiting,Average,0
Scenario4,10,Server,Server1,OutputBuffer,Run,EntryQueue,NumberWaiting,Average,0
Scenario4,1,Server,Server1,OutputBuffer,Run,EntryQueue,NumberWaiting,Maximum,1
Scenario4,2,Server,Server1,OutputBuffer,Run,EntryQueue,NumberWaiting,Maximum,1
Scenario4,3,Server,Server1,OutputBuffer,Run,EntryQueue,NumberWaiting,Maximum,1
Scenario4,4,Server,Server1,OutputBuffer,Run,EntryQueue,NumberWaiting,Maximum,1
Scenario4,5,Server,Server1,OutputBuffer,Run,EntryQueue,NumberWaiting,Maximum,1
Scenario4,6,Server,Server1,OutputBuffer,Run,EntryQueue,NumberWaiting,Maximum,1
Scenario4,7,Server,Server1,OutputBuffer,Run,EntryQueue,NumberWaiting,Maximum,1
Scenario4,8,Server,Server1,OutputBuffer,Run,EntryQueue,NumberWaiting,Maximum,1
Scenario4,9,Server,Server1,OutputBuffer,Run,EntryQueue,NumberWaiting,Maximum,1
Scenario4,10,Server,Server1,OutputBuffer,Run,EntryQueue,NumberWaiting,Maximum,1
Scenario4,1,Server,Server1,OutputBuffer,Run,EntryQueue,NumberWaiting,Minimum,0
Scenario4,2,Server,Server1,OutputBuffer,Run,EntryQueue,NumberWaiting,Minimum,0
Scenario4,3,Server,Server1,OutputBuffer,Run,EntryQueue,NumberWaiting,Minimum,0
Scenario4,4,Server,Server1,OutputBuffer,Run,EntryQueue,NumberWaiting,Minimum,0
Scenario4,5,Server,Server1,OutputBuffer,Run,EntryQueue,NumberWaiting,Minimum,0
Scenario4,6,Server,Server1,OutputBuffer,Run,EntryQueue,NumberWaiting,Minimum,0
Scenario4,7,Server,Server1,OutputBuffer,Run,EntryQueue,NumberWaiting,Minimum,0
Scenario4,8,Server,Server1,OutputBuffer,Run,EntryQueue,NumberWaiting,Minimum,0
Scenario4,9,Server,Server1,OutputBuffer,Run,EntryQueue,NumberWaiting,Minimum,0
Scenario4,10,Server,Server1,OutputBuffer,Run,EntryQueue,NumberWaiting,Minimum,0
Scenario4,1,Server,Server1,OutputBuffer,Run,EntryQueue,TimeWaiting,Average,0
Scenario4,2,Server,Server1,OutputBuffer,Run,EntryQueue,TimeWaiting,Average,0
Scenario4,3,Server,Server1,OutputBuffer,Run,EntryQueue,TimeWaiting,Average,0
Scenario4,4,Server,Server1,OutputBuffer,Run,EntryQueue,TimeWaiting,Average,0
Scenario4,5,Server,Server1,OutputBuffer,Run,EntryQueue,TimeWaiting,Average,0
Scenario4,6,Server,Server1,OutputBuffer,Run,EntryQueue,TimeWaiting,Average,0
Scenario4,7,Server,Server1,OutputBuffer,Run,EntryQueue,TimeWaiting,Average,0
Scenario4,8,Server,Server1,OutputBuffer,Run,EntryQueue,TimeWaiting,Average,0
Scenario4,9,Server,Server1,OutputBuffer,Run,EntryQueue,TimeWaiting,Average,0
Scenario4,10,Server,Server1,OutputBuffer,Run,EntryQueue,TimeWaiting,Average,0
Scenario4,1,Server,Server1,OutputBuffer,Run,EntryQueue,TimeWaiting,Maximum,0
Scenario4,2,Server,Server1,OutputBuffer,Run,EntryQueue,TimeWaiting,Maximum,0
Scenario4,3,Server,Server1,OutputBuffer,Run,EntryQueue,TimeWaiting,Maximum,0
Scenario4,4,Server,Server1,OutputBuffer,Run,EntryQueue,TimeWaiting,Maximum,0
Scenario4,5,Server,Server1,OutputBuffer,Run,EntryQueue,TimeWaiting,Maximum,0
Scenario4,6,Server,Server1,OutputBuffer,Run,EntryQueue,TimeWaiting,Maximum,0
Scenario4,7,Server,Server1,OutputBuffer,Run,EntryQueue,TimeWaiting,Maximum,0
Scenario4,8,Server,Server1,OutputBuffer,Run,EntryQueue,TimeWaiting,Maximum,0
Scenario4,9,Server,Server1,OutputBuffer,Run,EntryQueue,TimeWaiting,Maximum,0
Scenario4,10,Server,Server1,OutputBuffer,Run,EntryQueue,TimeWaiting,Maximum,0
Scenario4,1,Server,Server1,OutputBuffer,Run,EntryQueue,TimeWaiting,Minimum,0
Scenario4,2,Server,Server1,OutputBuffer,Run,EntryQueue,TimeWaiting,Minimum,0
Scenario4,3,Server,Server1,OutputBuffer,Run,EntryQueue,TimeWaiting,Minimum,0
Scenario4,4,Server,Server1,OutputBuffer,Run,EntryQueue,TimeWaiting,Minimum,0
Scenario4,5,Server,Server1,OutputBuffer,Run,EntryQueue,TimeWaiting,Minimum,0
Scenario4,6,Server,Server1,OutputBuffer,Run,EntryQueue,TimeWaiting,Minimum,0
Scenario4,7,Server,Server1,OutputBuffer,Run,EntryQueue,TimeWaiting,Minimum,0
Scenario4,8,Server,Server1,OutputBuffer,Run,EntryQueue,TimeWaiting,Minimum,0
Scenario4,9,Server,Server1,OutputBuffer,Run,EntryQueue,TimeWaiting,Minimum,0
Scenario4,10,Server,Server1,OutputBuffer,Run,EntryQueue,TimeWaiting,Minimum,0
Scenario4,1,Server,Server1,OutputBuffer,Run,HoldingTime,TimeInStation,Average,0
Scenario4,2,Server,Server1,OutputBuffer,Run,HoldingTime,TimeInStation,Average,0
Scenario4,3,Server,Server1,OutputBuffer,Run,HoldingTime,TimeInStation,Average,0
Scenario4,4,Server,Server1,OutputBuffer,Run,HoldingTime,TimeInStation,Average,0
Scenario4,5,Server,Server1,OutputBuffer,Run,HoldingTime,TimeInStation,Average,0
Scenario4,6,Server,Server1,OutputBuffer,Run,HoldingTime,TimeInStation,Average,0
Scenario4,7,Server,Server1,OutputBuffer,Run,HoldingTime,TimeInStation,Average,0
Scenario4,8,Server,Server1,OutputBuffer,Run,HoldingTime,TimeInStation,Average,0
Scenario4,9,Server,Server1,OutputBuffer,Run,HoldingTime,TimeInStation,Average,0
Scenario4,10,Server,Server1,OutputBuffer,Run,HoldingTime,TimeInStation,Average,0
Scenario4,1,Server,Server1,OutputBuffer,Run,HoldingTime,TimeInStation,Maximum,0
Scenario4,2,Server,Server1,OutputBuffer,Run,HoldingTime,TimeInStation,Maximum,0
Scenario4,3,Server,Server1,OutputBuffer,Run,HoldingTime,TimeInStation,Maximum,0
Scenario4,4,Server,Server1,OutputBuffer,Run,HoldingTime,TimeInStation,Maximum,0
Scenario4,5,Server,Server1,OutputBuffer,Run,HoldingTime,TimeInStation,Maximum,0
Scenario4,6,Server,Server1,OutputBuffer,Run,HoldingTime,TimeInStation,Maximum,0
Scenario4,7,Server,Server1,OutputBuffer,Run,HoldingTime,TimeInStation,Maximum,0
Scenario4,8,Server,Server1,OutputBuffer,Run,HoldingTime,TimeInStation,Maximum,0
Scenario4,9,Server,Server1,OutputBuffer,Run,HoldingTime,TimeInStation,Maximum,0
Scenario4,10,Server,Server1,OutputBuffer,Run,HoldingTime,TimeInStation,Maximum,0
Scenario4,1,Server,Server1,OutputBuffer,Run,HoldingTime,TimeInStation,Minimum,0
Scenario4,2,Server,Server1,OutputBuffer,Run,HoldingTime,TimeInStation,Minimum,0
Scenario4,3,Server,Server1,OutputBuffer,Run,HoldingTime,TimeInStation,Minimum,0
Scenario4,4,Server,Server1,OutputBuffer,Run,HoldingTime,TimeInStation,Minimum,0
Scenario4,5,Server,Server1,OutputBuffer,Run,HoldingTime,TimeInStation,Minimum,0
Scenario4,6,Server,Server1,OutputBuffer,Run,HoldingTime,TimeInStation,Minimum,0
Scenario4,7,Server,Server1,OutputBuffer,Run,HoldingTime,TimeInStation,Minimum,0
Scenario4,8,Server,Server1,OutputBuffer,Run,HoldingTime,TimeInStation,Minimum,0
Scenario4,9,Server,Server1,OutputBuffer,Run,HoldingTime,TimeInStation,Minimum,0
Scenario4,10,Server,Server1,OutputBuffer,Run,HoldingTime,TimeInStation,Minimum,0
Scenario4,1,Server,Server1,OutputBuffer,Run,Throughput,NumberBalked,Total,0
Scenario4,2,Server,Server1,OutputBuffer,Run,Throughput,NumberBalked,Total,0
Scenario4,3,Server,Server1,OutputBuffer,Run,Throughput,NumberBalked,Total,0
Scenario4,4,Server,Server1,OutputBuffer,Run,Throughput,NumberBalked,Total,0
Scenario4,5,Server,Server1,OutputBuffer,Run,Throughput,NumberBalked,Total,0
Scenario4,6,Server,Server1,OutputBuffer,Run,Throughput,NumberBalked,Total,0
Scenario4,7,Server,Server1,OutputBuffer,Run,Throughput,NumberBalked,Total,0
Scenario4,8,Server,Server1,OutputBuffer,Run,Throughput,NumberBalked,Total,0
Scenario4,9,Server,Server1,OutputBuffer,Run,Throughput,NumberBalked,Total,0
Scenario4,10,Server,Server1,OutputBuffer,Run,Throughput,NumberBalked,Total,0
Scenario4,1,Server,Server1,OutputBuffer,Run,Throughput,NumberEntered,Total,10200
Scenario4,2,Server,Server1,OutputBuffer,Run,Throughput,NumberEntered,Total,10012
Scenario4,3,Server,Server1,OutputBuffer,Run,Throughput,NumberEntered,Total,9919
Scenario4,4,Server,Server1,OutputBuffer,Run,Throughput,NumberEntered,Total,10011
Scenario4,5,Server,Server1,OutputBuffer,Run,Throughput,NumberEntered,Total,9949
Scenario4,6,Server,Server1,OutputBuffer,Run,Throughput,NumberEntered,Total,9995
Scenario4,7,Server,Server1,OutputBuffer,Run,Throughput,NumberEntered,Total,10056
Scenario4,8,Server,Server1,OutputBuffer,Run,Throughput,NumberEntered,Total,10097
Scenario4,9,Server,Server1,OutputBuffer,Run,Throughput,NumberEntered,Total,10091
Scenario4,10,Server,Server1,OutputBuffer,Run,Throughput,NumberEntered,Total,9955
Scenario4,1,Server,Server1,OutputBuffer,Run,Throughput,NumberExited,Total,10200
Scenario4,2,Server,Server1,OutputBuffer,Run,Throughput,NumberExited,Total,10012
Scenario4,3,Server,Server1,OutputBuffer,Run,Throughput,NumberExited,Total,9919
Scenario4,4,Server,Server1,OutputBuffer,Run,Throughput,NumberExited,Total,10011
Scenario4,5,Server,Server1,OutputBuffer,Run,Throughput,NumberExited,Total,9949
Scenario4,6,Server,Server1,OutputBuffer,Run,Throughput,NumberExited,Total,9995
Scenario4,7,Server,Server1,OutputBuffer,Run,Throughput,NumberExited,Total,10056
Scenario4,8,Server,Server1,OutputBuffer,Run,Throughput,NumberExited,Total,10097
Scenario4,9,Server,Server1,OutputBuffer,Run,Throughput,NumberExited,Total,10091
Scenario4,10,Server,Server1,OutputBuffer,Run,Throughput,NumberExited,Total,9955
Scenario4,1,Server,Server1,OutputBuffer,Run,Throughput,NumberReneged,Total,0
Scenario4,2,Server,Server1,OutputBuffer,Run,Throughput,NumberReneged,Total,0
Scenario4,3,Server,Server1,OutputBuffer,Run,Throughput,NumberReneged,Total,0
Scenario4,4,Server,Server1,OutputBuffer,Run,Throughput,NumberReneged,Total,0
Scenario4,5,Server,Server1,OutputBuffer,Run,Throughput,NumberReneged,Total,0
Scenario4,6,Server,Server1,OutputBuffer,Run,Throughput,NumberReneged,Total,0
Scenario4,7,Server,Server1,OutputBuffer,Run,Throughput,NumberReneged,Total,0
Scenario4,8,Server,Server1,OutputBuffer,Run,Throughput,NumberReneged,Total,0
Scenario4,9,Server,Server1,OutputBuffer,Run,Throughput,NumberReneged,Total,0
Scenario4,10,Server,Server1,OutputBuffer,Run,Throughput,NumberReneged,Total,0
Scenario4,1,Server,Server1,Processing,Run,Content,NumberInStation,Average,4.62027280929398
Scenario4,2,Server,Server1,Processing,Run,Content,NumberInStation,Average,4.67373990412372
Scenario4,3,Server,Server1,Processing,Run,Content,NumberInStation,Average,4.69742991367597
Scenario4,4,Server,Server1,Processing,Run,Content,NumberInStation,Average,4.69784648545291
Scenario4,5,Server,Server1,Processing,Run,Content,NumberInStation,Average,4.62206706218765
Scenario4,6,Server,Server1,Processing,Run,Content,NumberInStation,Average,4.6566903511776
Scenario4,7,Server,Server1,Processing,Run,Content,NumberInStation,Average,4.67888892546113
Scenario4,8,Server,Server1,Processing,Run,Content,NumberInStation,Average,4.69588191750119
Scenario4,9,Server,Server1,Processing,Run,Content,NumberInStation,Average,4.71955509295043
Scenario4,10,Server,Server1,Processing,Run,Content,NumberInStation,Average,4.62833859211707
Scenario4,1,Server,Server1,Processing,Run,Content,NumberInStation,Maximum,6
Scenario4,2,Server,Server1,Processing,Run,Content,NumberInStation,Maximum,6
Scenario4,3,Server,Server1,Processing,Run,Content,NumberInStation,Maximum,6
Scenario4,4,Server,Server1,Processing,Run,Content,NumberInStation,Maximum,6
Scenario4,5,Server,Server1,Processing,Run,Content,NumberInStation,Maximum,6
Scenario4,6,Server,Server1,Processing,Run,Content,NumberInStation,Maximum,6
Scenario4,7,Server,Server1,Processing,Run,Content,NumberInStation,Maximum,6
Scenario4,8,Server,Server1,Processing,Run,Content,NumberInStation,Maximum,6
Scenario4,9,Server,Server1,Processing,Run,Content,NumberInStation,Maximum,6
Scenario4,10,Server,Server1,Processing,Run,Content,NumberInStation,Maximum,6
Scenario4,1,Server,Server1,Processing,Run,Content,NumberInStation,Minimum,0
Scenario4,2,Server,Server1,Processing,Run,Content,NumberInStation,Minimum,0
Scenario4,3,Server,Server1,Processing,Run,Content,NumberInStation,Minimum,0
Scenario4,4,Server,Server1,Processing,Run,Content,NumberInStation,Minimum,0
Scenario4,5,Server,Server1,Processing,Run,Content,NumberInStation,Minimum,0
Scenario4,6,Server,Server1,Processing,Run,Content,NumberInStation,Minimum,0
Scenario4,7,Server,Server1,Processing,Run,Content,NumberInStation,Minimum,0
Scenario4,8,Server,Server1,Processing,Run,Content,NumberInStation,Minimum,0
Scenario4,9,Server,Server1,Processing,Run,Content,NumberInStation,Minimum,0
Scenario4,10,Server,Server1,Processing,Run,Content,NumberInStation,Minimum,0
Scenario4,1,Server,Server1,Processing,Run,Costs,CostPerItem,Average,0
Scenario4,2,Server,Server1,Processing,Run,Costs,CostPerItem,Average,0
Scenario4,3,Server,Server1,Processing,Run,Costs,CostPerItem,Average,0
Scenario4,4,Server,Server1,Processing,Run,Costs,CostPerItem,Average,0
Scenario4,5,Server,Server1,Processing,Run,Costs,CostPerItem,Average,0
Scenario4,6,Server,Server1,Processing,Run,Costs,CostPerItem,Average,0
Scenario4,7,Server,Server1,Processing,Run,Costs,CostPerItem,Average,0
Scenario4,8,Server,Server1,Processing,Run,Costs,CostPerItem,Average,0
Scenario4,9,Server,Server1,Processing,Run,Costs,CostPerItem,Average,0
Scenario4,10,Server,Server1,Processing,Run,Costs,CostPerItem,Average,0
Scenario4,1,Server,Server1,Processing,Run,Costs,CostPerItem,Maximum,0
Scenario4,2,Server,Server1,Processing,Run,Costs,CostPerItem,Maximum,0
Scenario4,3,Server,Server1,Processing,Run,Costs,CostPerItem,Maximum,0
Scenario4,4,Server,Server1,Processing,Run,Costs,CostPerItem,Maximum,0
Scenario4,5,Server,Server1,Processing,Run,Costs,CostPerItem,Maximum,0
Scenario4,6,Server,Server1,Processing,Run,Costs,CostPerItem,Maximum,0
Scenario4,7,Server,Server1,Processing,Run,Costs,CostPerItem,Maximum,0
Scenario4,8,Server,Server1,Processing,Run,Costs,CostPerItem,Maximum,0
Scenario4,9,Server,Server1,Processing,Run,Costs,CostPerItem,Maximum,0
Scenario4,10,Server,Server1,Processing,Run,Costs,CostPerItem,Maximum,0
Scenario4,1,Server,Server1,Processing,Run,Costs,CostPerItem,Minimum,0
Scenario4,2,Server,Server1,Processing,Run,Costs,CostPerItem,Minimum,0
Scenario4,3,Server,Server1,Processing,Run,Costs,CostPerItem,Minimum,0
Scenario4,4,Server,Server1,Processing,Run,Costs,CostPerItem,Minimum,0
Scenario4,5,Server,Server1,Processing,Run,Costs,CostPerItem,Minimum,0
Scenario4,6,Server,Server1,Processing,Run,Costs,CostPerItem,Minimum,0
Scenario4,7,Server,Server1,Processing,Run,Costs,CostPerItem,Minimum,0
Scenario4,8,Server,Server1,Processing,Run,Costs,CostPerItem,Minimum,0
Scenario4,9,Server,Server1,Processing,Run,Costs,CostPerItem,Minimum,0
Scenario4,10,Server,Server1,Processing,Run,Costs,CostPerItem,Minimum,0
Scenario4,1,Server,Server1,Processing,Run,Costs,TotalCost,Total,0
Scenario4,2,Server,Server1,Processing,Run,Costs,TotalCost,Total,0
Scenario4,3,Server,Server1,Processing,Run,Costs,TotalCost,Total,0
Scenario4,4,Server,Server1,Processing,Run,Costs,TotalCost,Total,0
Scenario4,5,Server,Server1,Processing,Run,Costs,TotalCost,Total,0
Scenario4,6,Server,Server1,Processing,Run,Costs,TotalCost,Total,0
Scenario4,7,Server,Server1,Processing,Run,Costs,TotalCost,Total,0
Scenario4,8,Server,Server1,Processing,Run,Costs,TotalCost,Total,0
Scenario4,9,Server,Server1,Processing,Run,Costs,TotalCost,Total,0
Scenario4,10,Server,Server1,Processing,Run,Costs,TotalCost,Total,0
Scenario4,1,Server,Server1,Processing,Run,EntryQueue,NumberWaiting,Average,0
Scenario4,2,Server,Server1,Processing,Run,EntryQueue,NumberWaiting,Average,0
Scenario4,3,Server,Server1,Processing,Run,EntryQueue,NumberWaiting,Average,0
Scenario4,4,Server,Server1,Processing,Run,EntryQueue,NumberWaiting,Average,0
Scenario4,5,Server,Server1,Processing,Run,EntryQueue,NumberWaiting,Average,0
Scenario4,6,Server,Server1,Processing,Run,EntryQueue,NumberWaiting,Average,0
Scenario4,7,Server,Server1,Processing,Run,EntryQueue,NumberWaiting,Average,0
Scenario4,8,Server,Server1,Processing,Run,EntryQueue,NumberWaiting,Average,0
Scenario4,9,Server,Server1,Processing,Run,EntryQueue,NumberWaiting,Average,0
Scenario4,10,Server,Server1,Processing,Run,EntryQueue,NumberWaiting,Average,0
Scenario4,1,Server,Server1,Processing,Run,EntryQueue,NumberWaiting,Maximum,1
Scenario4,2,Server,Server1,Processing,Run,EntryQueue,NumberWaiting,Maximum,1
Scenario4,3,Server,Server1,Processing,Run,EntryQueue,NumberWaiting,Maximum,1
Scenario4,4,Server,Server1,Processing,Run,EntryQueue,NumberWaiting,Maximum,1
Scenario4,5,Server,Server1,Processing,Run,EntryQueue,NumberWaiting,Maximum,1
Scenario4,6,Server,Server1,Processing,Run,EntryQueue,NumberWaiting,Maximum,1
Scenario4,7,Server,Server1,Processing,Run,EntryQueue,NumberWaiting,Maximum,1
Scenario4,8,Server,Server1,Processing,Run,EntryQueue,NumberWaiting,Maximum,1
Scenario4,9,Server,Server1,Processing,Run,EntryQueue,NumberWaiting,Maximum,1
Scenario4,10,Server,Server1,Processing,Run,EntryQueue,NumberWaiting,Maximum,1
Scenario4,1,Server,Server1,Processing,Run,EntryQueue,NumberWaiting,Minimum,0
Scenario4,2,Server,Server1,Processing,Run,EntryQueue,NumberWaiting,Minimum,0
Scenario4,3,Server,Server1,Processing,Run,EntryQueue,NumberWaiting,Minimum,0
Scenario4,4,Server,Server1,Processing,Run,EntryQueue,NumberWaiting,Minimum,0
Scenario4,5,Server,Server1,Processing,Run,EntryQueue,NumberWaiting,Minimum,0
Scenario4,6,Server,Server1,Processing,Run,EntryQueue,NumberWaiting,Minimum,0
Scenario4,7,Server,Server1,Processing,Run,EntryQueue,NumberWaiting,Minimum,0
Scenario4,8,Server,Server1,Processing,Run,EntryQueue,NumberWaiting,Minimum,0
Scenario4,9,Server,Server1,Processing,Run,EntryQueue,NumberWaiting,Minimum,0
Scenario4,10,Server,Server1,Processing,Run,EntryQueue,NumberWaiting,Minimum,0
Scenario4,1,Server,Server1,Processing,Run,EntryQueue,TimeWaiting,Average,0
Scenario4,2,Server,Server1,Processing,Run,EntryQueue,TimeWaiting,Average,0
Scenario4,3,Server,Server1,Processing,Run,EntryQueue,TimeWaiting,Average,0
Scenario4,4,Server,Server1,Processing,Run,EntryQueue,TimeWaiting,Average,0
Scenario4,5,Server,Server1,Processing,Run,EntryQueue,TimeWaiting,Average,0
Scenario4,6,Server,Server1,Processing,Run,EntryQueue,TimeWaiting,Average,0
Scenario4,7,Server,Server1,Processing,Run,EntryQueue,TimeWaiting,Average,0
Scenario4,8,Server,Server1,Processing,Run,EntryQueue,TimeWaiting,Average,0
Scenario4,9,Server,Server1,Processing,Run,EntryQueue,TimeWaiting,Average,0
Scenario4,10,Server,Server1,Processing,Run,EntryQueue,TimeWaiting,Average,0
Scenario4,1,Server,Server1,Processing,Run,EntryQueue,TimeWaiting,Maximum,0
Scenario4,2,Server,Server1,Processing,Run,EntryQueue,TimeWaiting,Maximum,0
Scenario4,3,Server,Server1,Processing,Run,EntryQueue,TimeWaiting,Maximum,0
Scenario4,4,Server,Server1,Processing,Run,EntryQueue,TimeWaiting,Maximum,0
Scenario4,5,Server,Server1,Processing,Run,EntryQueue,TimeWaiting,Maximum,0
Scenario4,6,Server,Server1,Processing,Run,EntryQueue,TimeWaiting,Maximum,0
Scenario4,7,Server,Server1,Processing,Run,EntryQueue,TimeWaiting,Maximum,0
Scenario4,8,Server,Server1,Processing,Run,EntryQueue,TimeWaiting,Maximum,0
Scenario4,9,Server,Server1,Processing,Run,EntryQueue,TimeWaiting,Maximum,0
Scenario4,10,Server,Server1,Processing,Run,EntryQueue,TimeWaiting,Maximum,0
Scenario4,1,Server,Server1,Processing,Run,EntryQueue,TimeWaiting,Minimum,0
Scenario4,2,Server,Server1,Processing,Run,EntryQueue,TimeWaiting,Minimum,0
Scenario4,3,Server,Server1,Processing,Run,EntryQueue,TimeWaiting,Minimum,0
Scenario4,4,Server,Server1,Processing,Run,EntryQueue,TimeWaiting,Minimum,0
Scenario4,5,Server,Server1,Processing,Run,EntryQueue,TimeWaiting,Minimum,0
Scenario4,6,Server,Server1,Processing,Run,EntryQueue,TimeWaiting,Minimum,0
Scenario4,7,Server,Server1,Processing,Run,EntryQueue,TimeWaiting,Minimum,0
Scenario4,8,Server,Server1,Processing,Run,EntryQueue,TimeWaiting,Minimum,0
Scenario4,9,Server,Server1,Processing,Run,EntryQueue,TimeWaiting,Minimum,0
Scenario4,10,Server,Server1,Processing,Run,EntryQueue,TimeWaiting,Minimum,0
Scenario4,1,Server,Server1,Processing,Run,HoldingTime,TimeInStation,Average,0.0226551307810708
Scenario4,2,Server,Server1,Processing,Run,HoldingTime,TimeInStation,Average,0.0233304136751265
Scenario4,3,Server,Server1,Processing,Run,HoldingTime,TimeInStation,Average,0.0236792356113842
Scenario4,4,Server,Server1,Processing,Run,HoldingTime,TimeInStation,Average,0.0234754170517692
Scenario4,5,Server,Server1,Processing,Run,HoldingTime,TimeInStation,Average,0.0232246689621272
Scenario4,6,Server,Server1,Processing,Run,HoldingTime,TimeInStation,Average,0.0233061035000791
Scenario4,7,Server,Server1,Processing,Run,HoldingTime,TimeInStation,Average,0.0232484942184245
Scenario4,8,Server,Server1,Processing,Run,HoldingTime,TimeInStation,Average,0.0232494107125235
Scenario4,9,Server,Server1,Processing,Run,HoldingTime,TimeInStation,Average,0.0233899467484473
Scenario4,10,Server,Server1,Processing,Run,HoldingTime,TimeInStation,Average,0.0232440086598456
Scenario4,1,Server,Server1,Processing,Run,HoldingTime,TimeInStation,Maximum,0.264218616124694
Scenario4,2,Server,Server1,Processing,Run,HoldingTime,TimeInStation,Maximum,0.202425481647687
Scenario4,3,Server,Server1,Processing,Run,HoldingTime,TimeInStation,Maximum,0.210144311608651
Scenario4,4,Server,Server1,Processing,Run,HoldingTime,TimeInStation,Maximum,0.226538265599636
Scenario4,5,Server,Server1,Processing,Run,HoldingTime,TimeInStation,Maximum,0.197618177565012
Scenario4,6,Server,Server1,Processing,Run,HoldingTime,TimeInStation,Maximum,0.198706504274682
Scenario4,7,Server,Server1,Processing,Run,HoldingTime,TimeInStation,Maximum,0.218618779327912
Scenario4,8,Server,Server1,Processing,Run,HoldingTime,TimeInStation,Maximum,0.263883835924069
