Scenario,Replication,Object Type,Object Name,Data Source,Time Period,Category,Data Item,Statistic Type,Value
Scenario4,10,Source,Source1,Processing,Run,HoldingTime,TimeInStation,Average,0
Scenario4,1,Source,Source1,Processing,Run,HoldingTime,TimeInStation,Maximum,0
Scenario4,2,Source,Source1,Processing,Run,HoldingTime,TimeInStation,Maximum,0
Scenario4,3,Source,Source1,Processing,Run,HoldingTime,TimeInStation,Maximum,0
Scenario4,4,Source,Source1,Processing,Run,HoldingTime,TimeInStation,Maximum,0
Scenario4,5,Source,Source1,Processing,Run,HoldingTime,TimeInStation,Maximum,0
Scenario4,6,Source,Source1,Processing,Run,HoldingTime,TimeInStation,Maximum,0
Scenario4,7,Source,Source1,Processing,Run,HoldingTime,TimeInStation,Maximum,0
Scenario4,8,Source,Source1,Processing,Run,HoldingTime,TimeInStation,Maximum,0
Scenario4,9,Source,Source1,Processing,Run,HoldingTime,TimeInStation,Maximum,0
Scenario4,10,Source,Source1,Processing,Run,HoldingTime,TimeInStation,Maximum,0
Scenario4,1,Source,Source1,Processing,Run,HoldingTime,TimeInStation,Minimum,0
Scenario4,2,Source,Source1,Processing,Run,HoldingTime,TimeInStation,Minimum,0
Scenario4,3,Source,Source1,Processing,Run,HoldingTime,TimeInStation,Minimum,0
Scenario4,4,Source,Source1,Processing,Run,HoldingTime,TimeInStation,Minimum,0
Scenario4,5,Source,Source1,Processing,Run,HoldingTime,TimeInStation,Minimum,0
Scenario4,6,Source,Source1,Processing,Run,HoldingTime,TimeInStation,Minimum,0
Scenario4,7,Source,Source1,Processing,Run,HoldingTime,TimeInStation,Minimum,0
Scenario4,8,Source,Source1,Processing,Run,HoldingTime,TimeInStation,Minimum,0
Scenario4,9,Source,Source1,Processing,Run,HoldingTime,TimeInStation,Minimum,0
Scenario4,10,Source,Source1,Processing,Run,HoldingTime,TimeInStation,Minimum,0
Scenario4,1,Source,Source1,Processing,Run,Throughput,NumberBalked,Total,0
Scenario4,2,Source,Source1,Processing,Run,Throughput,NumberBalked,Total,0
Scenario4,3,Source,Source1,Processing,Run,Throughput,NumberBalked,Total,0
Scenario4,4,Source,Source1,Processing,Run,Throughput,NumberBalked,Total,0
Scenario4,5,Source,Source1,Processing,Run,Throughput,NumberBalked,Total,0
Scenario4,6,Source,Source1,Processing,Run,Throughput,NumberBalked,Total,0
Scenario4,7,Source,Source1,Processing,Run,Throughput,NumberBalked,Total,0
Scenario4,8,Source,Source1,Processing,Run,Throughput,NumberBalked,Total,0
Scenario4,9,Source,Source1,Processing,Run,Throughput,NumberBalked,Total,0
Scenario4,10,Source,Source1,Processing,Run,Throughput,NumberBalked,Total,0
Scenario4,1,Source,Source1,Processing,Run,Throughput,NumberEntered,Total,11582
Scenario4,2,Source,Source1,Processing,Run,Throughput,NumberEntered,Total,11398
Scenario4,3,Source,Source1,Processing,Run,Throughput,NumberEntered,Total,11454
Scenario4,4,Source,Source1,Processing,Run,Throughput,NumberEntered,Total,11461
Scenario4,5,Source,Source1,Processing,Run,Throughput,NumberEntered,Total,11268
Scenario4,6,Source,Source1,Processing,Run,Throughput,NumberEntered,Total,11438
Scenario4,7,Source,Source1,Processing,Run,Throughput,NumberEntered,Total,11470
Scenario4,8,Source,Source1,Processing,Run,Throughput,NumberEntered,Total,11572
Scenario4,9,Source,Source1,Processing,Run,Throughput,NumberEntered,Total,11587
Scenario4,10,Source,Source1,Processing,Run,Throughput,NumberEntered,Total,11420
Scenario4,1,Source,Source1,Processing,Run,Throughput,NumberExited,Total,11582
Scenario4,2,Source,Source1,Processing,Run,Throughput,NumberExited,Total,11398
Scenario4,3,Source,Source1,Processing,Run,Throughput,NumberExited,Total,11454
Scenario4,4,Source,Source1,Processing,Run,Throughput,NumberExited,Total,11461
Scenario4,5,Source,Source1,Processing,Run,Throughput,NumberExited,Total,11268
Scenario4,6,Source,Source1,Processing,Run,Throughput,NumberExited,Total,11438
Scenario4,7,Source,Source1,Processing,Run,Throughput,NumberExited,Total,11470
Scenario4,8,Source,Source1,Processing,Run,Throughput,NumberExited,Total,11572
Scenario4,9,Source,Source1,Processing,Run,Throughput,NumberExited,Total,11587
Scenario4,10,Source,Source1,Processing,Run,Throughput,NumberExited,Total,11420
Scenario4,1,Source,Source1,Processing,Run,Throughput,NumberReneged,Total,0
Scenario4,2,Source,Source1,Processing,Run,Throughput,NumberReneged,Total,0
Scenario4,3,Source,Source1,Processing,Run,Throughput,NumberReneged,Total,0
Scenario4,4,Source,Source1,Processing,Run,Throughput,NumberReneged,Total,0
Scenario4,5,Source,Source1,Processing,Run,Throughput,NumberReneged,Total,0
Scenario4,6,Source,Source1,Processing,Run,Throughput,NumberReneged,Total,0
Scenario4,7,Source,Source1,Processing,Run,Throughput,NumberReneged,Total,0
Scenario4,8,Source,Source1,Processing,Run,Throughput,NumberReneged,Total,0
Scenario4,9,Source,Source1,Processing,Run,Throughput,NumberReneged,Total,0
Scenario4,10,Source,Source1,Processing,Run,Throughput,NumberReneged,Total,0
Scenario4,1,Source,Source1,[Object],Run,Costs,CapitalCost,Total,0
Scenario4,2,Source,Source1,[Object],Run,Costs,CapitalCost,Total,0
Scenario4,3,Source,Source1,[Object],Run,Costs,CapitalCost,Total,0
Scenario4,4,Source,Source1,[Object],Run,Costs,CapitalCost,Total,0
Scenario4,5,Source,Source1,[Object],Run,Costs,CapitalCost,Total,0
Scenario4,6,Source,Source1,[Object],Run,Costs,CapitalCost,Total,0
Scenario4,7,Source,Source1,[Object],Run,Costs,CapitalCost,Total,0
Scenario4,8,Source,Source1,[Object],Run,Costs,CapitalCost,Total,0
Scenario4,9,Source,Source1,[Object],Run,Costs,CapitalCost,Total,0
Scenario4,10,Source,Source1,[Object],Run,Costs,CapitalCost,Total,0
Scenario4,1,Source,Source1,[Object],Run,Costs,TotalCost,Total,0
Scenario4,2,Source,Source1,[Object],Run,Costs,TotalCost,Total,0
Scenario4,3,Source,Source1,[Object],Run,Costs,TotalCost,Total,0
Scenario4,4,Source,Source1,[Object],Run,Costs,TotalCost,Total,0
Scenario4,5,Source,Source1,[Object],Run,Costs,TotalCost,Total,0
Scenario4,6,Source,Source1,[Object],Run,Costs,TotalCost,Total,0
Scenario4,7,Source,Source1,[Object],Run,Costs,TotalCost,Total,0
Scenario4,8,Source,Source1,[Object],Run,Costs,TotalCost,Total,0
Scenario4,9,Source,Source1,[Object],Run,Costs,TotalCost,Total,0
Scenario4,10,Source,Source1,[Object],Run,Costs,TotalCost,Total,0
Scenario4,1,TimePath,TimePath1,[Flow],Run,Throughput,VolumeFlowIn,Total,0
Scenario4,2,TimePath,TimePath1,[Flow],Run,Throughput,VolumeFlowIn,Total,0
Scenario4,3,TimePath,TimePath1,[Flow],Run,Throughput,VolumeFlowIn,Total,0
Scenario4,4,TimePath,TimePath1,[Flow],Run,Throughput,VolumeFlowIn,Total,0
Scenario4,5,TimePath,TimePath1,[Flow],Run,Throughput,VolumeFlowIn,Total,0
Scenario4,6,TimePath,TimePath1,[Flow],Run,Throughput,VolumeFlowIn,Total,0
Scenario4,7,TimePath,TimePath1,[Flow],Run,Throughput,VolumeFlowIn,Total,0
Scenario4,8,TimePath,TimePath1,[Flow],Run,Throughput,VolumeFlowIn,Total,0
Scenario4,9,TimePath,TimePath1,[Flow],Run,Throughput,VolumeFlowIn,Total,0
Scenario4,10,TimePath,TimePath1,[Flow],Run,Throughput,VolumeFlowIn,Total,0
Scenario4,1,TimePath,TimePath1,[Flow],Run,Throughput,VolumeFlowOut,Total,0
Scenario4,2,TimePath,TimePath1,[Flow],Run,Throughput,VolumeFlowOut,Total,0
Scenario4,3,TimePath,TimePath1,[Flow],Run,Throughput,VolumeFlowOut,Total,0
Scenario4,4,TimePath,TimePath1,[Flow],Run,Throughput,VolumeFlowOut,Total,0
Scenario4,5,TimePath,TimePath1,[Flow],Run,Throughput,VolumeFlowOut,Total,0
Scenario4,6,TimePath,TimePath1,[Flow],Run,Throughput,VolumeFlowOut,Total,0
Scenario4,7,TimePath,TimePath1,[Flow],Run,Throughput,VolumeFlowOut,Total,0
Scenario4,8,TimePath,TimePath1,[Flow],Run,Throughput,VolumeFlowOut,Total,0
Scenario4,9,TimePath,TimePath1,[Flow],Run,Throughput,VolumeFlowOut,Total,0
Scenario4,10,TimePath,TimePath1,[Flow],Run,Throughput,VolumeFlowOut,Total,0
Scenario4,1,TimePath,TimePath1,[Flow],Run,Throughput,WeightFlowIn,Total,0
Scenario4,2,TimePath,TimePath1,[Flow],Run,Throughput,WeightFlowIn,Total,0
Scenario4,3,TimePath,TimePath1,[Flow],Run,Throughput,WeightFlowIn,Total,0
Scenario4,4,TimePath,TimePath1,[Flow],Run,Throughput,WeightFlowIn,Total,0
Scenario4,5,TimePath,TimePath1,[Flow],Run,Throughput,WeightFlowIn,Total,0
Scenario4,6,TimePath,TimePath1,[Flow],Run,Throughput,WeightFlowIn,Total,0
Scenario4,7,TimePath,TimePath1,[Flow],Run,Throughput,WeightFlowIn,Total,0
Scenario4,8,TimePath,TimePath1,[Flow],Run,Throughput,WeightFlowIn,Total,0
Scenario4,9,TimePath,TimePath1,[Flow],Run,Throughput,WeightFlowIn,Total,0
Scenario4,10,TimePath,TimePath1,[Flow],Run,Throughput,WeightFlowIn,Total,0
Scenario4,1,TimePath,TimePath1,[Flow],Run,Throughput,WeightFlowOut,Total,0
Scenario4,2,TimePath,TimePath1,[Flow],Run,Throughput,WeightFlowOut,Total,0
Scenario4,3,TimePath,TimePath1,[Flow],Run,Throughput,WeightFlowOut,Total,0
Scenario4,4,TimePath,TimePath1,[Flow],Run,Throughput,WeightFlowOut,Total,0
Scenario4,5,TimePath,TimePath1,[Flow],Run,Throughput,WeightFlowOut,Total,0
Scenario4,6,TimePath,TimePath1,[Flow],Run,Throughput,WeightFlowOut,Total,0
Scenario4,7,TimePath,TimePath1,[Flow],Run,Throughput,WeightFlowOut,Total,0
Scenario4,8,TimePath,TimePath1,[Flow],Run,Throughput,WeightFlowOut,Total,0
Scenario4,9,TimePath,TimePath1,[Flow],Run,Throughput,WeightFlowOut,Total,0
Scenario4,10,TimePath,TimePath1,[Flow],Run,Throughput,WeightFlowOut,Total,0
Scenario4,1,TimePath,TimePath1,[Object],Run,Costs,TotalCost,Total,0
Scenario4,2,TimePath,TimePath1,[Object],Run,Costs,TotalCost,Total,0
Scenario4,3,TimePath,TimePath1,[Object],Run,Costs,TotalCost,Total,0
Scenario4,4,TimePath,TimePath1,[Object],Run,Costs,TotalCost,Total,0
Scenario4,5,TimePath,TimePath1,[Object],Run,Costs,TotalCost,Total,0
Scenario4,6,TimePath,TimePath1,[Object],Run,Costs,TotalCost,Total,0
Scenario4,7,TimePath,TimePath1,[Object],Run,Costs,TotalCost,Total,0
Scenario4,8,TimePath,TimePath1,[Object],Run,Costs,TotalCost,Total,0
Scenario4,9,TimePath,TimePath1,[Object],Run,Costs,TotalCost,Total,0
Scenario4,10,TimePath,TimePath1,[Object],Run,Costs,TotalCost,Total,0
Scenario4,1,TimePath,TimePath1,[Travelers],Run,Content,NumberAccumulated,Average,0
Scenario4,2,TimePath,TimePath1,[Travelers],Run,Content,NumberAccumulated,Average,0
Scenario4,3,TimePath,TimePath1,[Travelers],Run,Content,NumberAccumulated,Average,0
Scenario4,4,TimePath,TimePath1,[Travelers],Run,Content,NumberAccumulated,Average,0
Scenario4,5,TimePath,TimePath1,[Travelers],Run,Content,NumberAccumulated,Average,0
Scenario4,6,TimePath,TimePath1,[Travelers],Run,Content,NumberAccumulated,Average,0
Scenario4,7,TimePath,TimePath1,[Travelers],Run,Content,NumberAccumulated,Average,0
Scenario4,8,TimePath,TimePath1,[Travelers],Run,Content,NumberAccumulated,Average,0
Scenario4,9,TimePath,TimePath1,[Travelers],Run,Content,NumberAccumulated,Average,0
Scenario4,10,TimePath,TimePath1,[Travelers],Run,Content,NumberAccumulated,Average,0
Scenario4,1,TimePath,TimePath1,[Travelers],Run,Content,NumberAccumulated,Maximum,1
Scenario4,2,TimePath,TimePath1,[Travelers],Run,Content,NumberAccumulated,Maximum,1
Scenario4,3,TimePath,TimePath1,[Travelers],Run,Content,NumberAccumulated,Maximum,1
Scenario4,4,TimePath,TimePath1,[Travelers],Run,Content,NumberAccumulated,Maximum,1
Scenario4,5,TimePath,TimePath1,[Travelers],Run,Content,NumberAccumulated,Maximum,1
Scenario4,6,TimePath,TimePath1,[Travelers],Run,Content,NumberAccumulated,Maximum,1
Scenario4,7,TimePath,TimePath1,[Travelers],Run,Content,NumberAccumulated,Maximum,1
Scenario4,8,TimePath,TimePath1,[Travelers],Run,Content,NumberAccumulated,Maximum,1
Scenario4,9,TimePath,TimePath1,[Travelers],Run,Content,NumberAccumulated,Maximum,1
Scenario4,10,TimePath,TimePath1,[Travelers],Run,Content,NumberAccumulated,Maximum,1
Scenario4,1,TimePath,TimePath1,[Travelers],Run,Content,NumberAccumulated,Minimum,0
Scenario4,2,TimePath,TimePath1,[Travelers],Run,Content,NumberAccumulated,Minimum,0
Scenario4,3,TimePath,TimePath1,[Travelers],Run,Content,NumberAccumulated,Minimum,0
Scenario4,4,TimePath,TimePath1,[Travelers],Run,Content,NumberAccumulated,Minimum,0
Scenario4,5,TimePath,TimePath1,[Travelers],Run,Content,NumberAccumulated,Minimum,0
Scenario4,6,TimePath,TimePath1,[Travelers],Run,Content,NumberAccumulated,Minimum,0
Scenario4,7,TimePath,TimePath1,[Travelers],Run,Content,NumberAccumulated,Minimum,0
Scenario4,8,TimePath,TimePath1,[Travelers],Run,Content,NumberAccumulated,Minimum,0
Scenario4,9,TimePath,TimePath1,[Travelers],Run,Content,NumberAccumulated,Minimum,0
Scenario4,10,TimePath,TimePath1,[Travelers],Run,Content,NumberAccumulated,Minimum,0
Scenario4,1,TimePath,TimePath1,[Travelers],Run,Content,NumberOnLink,Average,0
Scenario4,2,TimePath,TimePath1,[Travelers],Run,Content,NumberOnLink,Average,0
Scenario4,3,TimePath,TimePath1,[Travelers],Run,Content,NumberOnLink,Average,0
Scenario4,4,TimePath,TimePath1,[Travelers],Run,Content,NumberOnLink,Average,0
Scenario4,5,TimePath,TimePath1,[Travelers],Run,Content,NumberOnLink,Average,0
Scenario4,6,TimePath,TimePath1,[Travelers],Run,Content,NumberOnLink,Average,0
Scenario4,7,TimePath,TimePath1,[Travelers],Run,Content,NumberOnLink,Average,0
Scenario4,8,TimePath,TimePath1,[Travelers],Run,Content,NumberOnLink,Average,0
Scenario4,9,TimePath,TimePath1,[Travelers],Run,Content,NumberOnLink,Average,0
Scenario4,10,TimePath,TimePath1,[Travelers],Run,Content,NumberOnLink,Average,0
Scenario4,1,TimePath,TimePath1,[Travelers],Run,Content,NumberOnLink,Maximum,1
Scenario4,2,TimePath,TimePath1,[Travelers],Run,Content,NumberOnLink,Maximum,1
Scenario4,3,TimePath,TimePath1,[Travelers],Run,Content,NumberOnLink,Maximum,1
Scenario4,4,TimePath,TimePath1,[Travelers],Run,Content,NumberOnLink,Maximum,1
Scenario4,5,TimePath,TimePath1,[Travelers],Run,Content,NumberOnLink,Maximum,1
Scenario4,6,TimePath,TimePath1,[Travelers],Run,Content,NumberOnLink,Maximum,1
Scenario4,7,TimePath,TimePath1,[Travelers],Run,Content,NumberOnLink,Maximum,1
Scenario4,8,TimePath,TimePath1,[Travelers],Run,Content,NumberOnLink,Maximum,1
Scenario4,9,TimePath,TimePath1,[Travelers],Run,Content,NumberOnLink,Maximum,1
Scenario4,10,TimePath,TimePath1,[Travelers],Run,Content,NumberOnLink,Maximum,1
Scenario4,1,TimePath,TimePath1,[Travelers],Run,Content,NumberOnLink,Minimum,0
Scenario4,2,TimePath,TimePath1,[Travelers],Run,Content,NumberOnLink,Minimum,0
Scenario4,3,TimePath,TimePath1,[Travelers],Run,Content,NumberOnLink,Minimum,0
Scenario4,4,TimePath,TimePath1,[Travelers],Run,Content,NumberOnLink,Minimum,0
Scenario4,5,TimePath,TimePath1,[Travelers],Run,Content,NumberOnLink,Minimum,0
Scenario4,6,TimePath,TimePath1,[Travelers],Run,Content,NumberOnLink,Minimum,0
Scenario4,7,TimePath,TimePath1,[Travelers],Run,Content,NumberOnLink,Minimum,0
Scenario4,8,TimePath,TimePath1,[Travelers],Run,Content,NumberOnLink,Minimum,0
Scenario4,9,TimePath,TimePath1,[Travelers],Run,Content,NumberOnLink,Minimum,0
Scenario4,10,TimePath,TimePath1,[Travelers],Run,Content,NumberOnLink,Minimum,0
Scenario4,1,TimePath,TimePath1,[Travelers],Run,EntryQueue,NumberWaiting,Average,0
Scenario4,2,TimePath,TimePath1,[Travelers],Run,EntryQueue,NumberWaiting,Average,0
Scenario4,3,TimePath,TimePath1,[Travelers],Run,EntryQueue,NumberWaiting,Average,0
Scenario4,4,TimePath,TimePath1,[Travelers],Run,EntryQueue,NumberWaiting,Average,0
Scenario4,5,TimePath,TimePath1,[Travelers],Run,EntryQueue,NumberWaiting,Average,0
Scenario4,6,TimePath,TimePath1,[Travelers],Run,EntryQueue,NumberWaiting,Average,0
Scenario4,7,TimePath,TimePath1,[Travelers],Run,EntryQueue,NumberWaiting,Average,0
Scenario4,8,TimePath,TimePath1,[Travelers],Run,EntryQueue,NumberWaiting,Average,0
Scenario4,9,TimePath,TimePath1,[Travelers],Run,EntryQueue,NumberWaiting,Average,0
Scenario4,10,TimePath,TimePath1,[Travelers],Run,EntryQueue,NumberWaiting,Average,0
Scenario4,1,TimePath,TimePath1,[Travelers],Run,EntryQueue,NumberWaiting,Maximum,1
Scenario4,2,TimePath,TimePath1,[Travelers],Run,EntryQueue,NumberWaiting,Maximum,1
Scenario4,3,TimePath,TimePath1,[Travelers],Run,EntryQueue,NumberWaiting,Maximum,1
Scenario4,4,TimePath,TimePath1,[Travelers],Run,EntryQueue,NumberWaiting,Maximum,1
Scenario4,5,TimePath,TimePath1,[Travelers],Run,EntryQueue,NumberWaiting,Maximum,1
Scenario4,6,TimePath,TimePath1,[Travelers],Run,EntryQueue,NumberWaiting,Maximum,1
Scenario4,7,TimePath,TimePath1,[Travelers],Run,EntryQueue,NumberWaiting,Maximum,1
Scenario4,8,TimePath,TimePath1,[Travelers],Run,EntryQueue,NumberWaiting,Maximum,1
Scenario4,9,TimePath,TimePath1,[Travelers],Run,EntryQueue,NumberWaiting,Maximum,1
Scenario4,10,TimePath,TimePath1,[Travelers],Run,EntryQueue,NumberWaiting,Maximum,1
Scenario4,1,TimePath,TimePath1,[Travelers],Run,EntryQueue,NumberWaiting,Minimum,0
Scenario4,2,TimePath,TimePath1,[Travelers],Run,EntryQueue,NumberWaiting,Minimum,0
Scenario4,3,TimePath,TimePath1,[Travelers],Run,EntryQueue,NumberWaiting,Minimum,0
Scenario4,4,TimePath,TimePath1,[Travelers],Run,EntryQueue,NumberWaiting,Minimum,0
Scenario4,5,TimePath,TimePath1,[Travelers],Run,EntryQueue,NumberWaiting,Minimum,0
Scenario4,6,TimePath,TimePath1,[Travelers],Run,EntryQueue,NumberWaiting,Minimum,0
Scenario4,7,TimePath,TimePath1,[Travelers],Run,EntryQueue,NumberWaiting,Minimum,0
Scenario4,8,TimePath,TimePath1,[Travelers],Run,EntryQueue,NumberWaiting,Minimum,0
Scenario4,9,TimePath,TimePath1,[Travelers],Run,EntryQueue,NumberWaiting,Minimum,0
Scenario4,10,TimePath,TimePath1,[Travelers],Run,EntryQueue,NumberWaiting,Minimum,0
Scenario4,1,TimePath,TimePath1,[Travelers],Run,EntryQueue,TimeWaiting,Average,0
Scenario4,2,TimePath,TimePath1,[Travelers],Run,EntryQueue,TimeWaiting,Average,0
Scenario4,3,TimePath,TimePath1,[Travelers],Run,EntryQueue,TimeWaiting,Average,0
Scenario4,4,TimePath,TimePath1,[Travelers],Run,EntryQueue,TimeWaiting,Average,0
Scenario4,5,TimePath,TimePath1,[Travelers],Run,EntryQueue,TimeWaiting,Average,0
Scenario4,6,TimePath,TimePath1,[Travelers],Run,EntryQueue,TimeWaiting,Average,0
Scenario4,7,TimePath,TimePath1,[Travelers],Run,EntryQueue,TimeWaiting,Average,0
Scenario4,8,TimePath,TimePath1,[Travelers],Run,EntryQueue,TimeWaiting,Average,0
Scenario4,9,TimePath,TimePath1,[Travelers],Run,EntryQueue,TimeWaiting,Average,0
Scenario4,10,TimePath,TimePath1,[Travelers],Run,EntryQueue,TimeWaiting,Average,0
Scenario4,1,TimePath,TimePath1,[Travelers],Run,EntryQueue,TimeWaiting,Maximum,0
Scenario4,2,TimePath,TimePath1,[Travelers],Run,EntryQueue,TimeWaiting,Maximum,0
Scenario4,3,TimePath,TimePath1,[Travelers],Run,EntryQueue,TimeWaiting,Maximum,0
Scenario4,4,TimePath,TimePath1,[Travelers],Run,EntryQueue,TimeWaiting,Maximum,0
Scenario4,5,TimePath,TimePath1,[Travelers],Run,EntryQueue,TimeWaiting,Maximum,0
Scenario4,6,TimePath,TimePath1,[Travelers],Run,EntryQueue,TimeWaiting,Maximum,0
Scenario4,7,TimePath,TimePath1,[Travelers],Run,EntryQueue,TimeWaiting,Maximum,0
Scenario4,8,TimePath,TimePath1,[Travelers],Run,EntryQueue,TimeWaiting,Maximum,0
Scenario4,9,TimePath,TimePath1,[Travelers],Run,EntryQueue,TimeWaiting,Maximum,0
Scenario4,10,TimePath,TimePath1,[Travelers],Run,EntryQueue,TimeWaiting,Maximum,0
Scenario4,1,TimePath,TimePath1,[Travelers],Run,EntryQueue,TimeWaiting,Minimum,0
Scenario4,2,TimePath,TimePath1,[Travelers],Run,EntryQueue,TimeWaiting,Minimum,0
Scenario4,3,TimePath,TimePath1,[Travelers],Run,EntryQueue,TimeWaiting,Minimum,0
Scenario4,4,TimePath,TimePath1,[Travelers],Run,EntryQueue,TimeWaiting,Minimum,0
Scenario4,5,TimePath,TimePath1,[Travelers],Run,EntryQueue,TimeWaiting,Minimum,0
Scenario4,6,TimePath,TimePath1,[Travelers],Run,EntryQueue,TimeWaiting,Minimum,0
Scenario4,7,TimePath,TimePath1,[Travelers],Run,EntryQueue,TimeWaiting,Minimum,0
Scenario4,8,TimePath,TimePath1,[Travelers],Run,EntryQueue,TimeWaiting,Minimum,0
Scenario4,9,TimePath,TimePath1,[Travelers],Run,EntryQueue,TimeWaiting,Minimum,0
Scenario4,10,TimePath,TimePath1,[Travelers],Run,EntryQueue,TimeWaiting,Minimum,0
Scenario4,1,TimePath,TimePath1,[Travelers],Run,FlowTime,TimeOnLink,Average,0
Scenario4,2,TimePath,TimePath1,[Travelers],Run,FlowTime,TimeOnLink,Average,0
Scenario4,3,TimePath,TimePath1,[Travelers],Run,FlowTime,TimeOnLink,Average,0
Scenario4,4,TimePath,TimePath1,[Travelers],Run,FlowTime,TimeOnLink,Average,0
Scenario4,5,TimePath,TimePath1,[Travelers],Run,FlowTime,TimeOnLink,Average,0
Scenario4,6,TimePath,TimePath1,[Travelers],Run,FlowTime,TimeOnLink,Average,0
Scenario4,7,TimePath,TimePath1,[Travelers],Run,FlowTime,TimeOnLink,Average,0
Scenario4,8,TimePath,TimePath1,[Travelers],Run,FlowTime,TimeOnLink,Average,0
Scenario4,9,TimePath,TimePath1,[Travelers],Run,FlowTime,TimeOnLink,Average,0
Scenario4,10,TimePath,TimePath1,[Travelers],Run,FlowTime,TimeOnLink,Average,0
Scenario4,1,TimePath,TimePath1,[Travelers],Run,FlowTime,TimeOnLink,Maximum,0
Scenario4,2,TimePath,TimePath1,[Travelers],Run,FlowTime,TimeOnLink,Maximum,0
Scenario4,3,TimePath,TimePath1,[Travelers],Run,FlowTime,TimeOnLink,Maximum,0
Scenario4,4,TimePath,TimePath1,[Travelers],Run,FlowTime,TimeOnLink,Maximum,0
Scenario4,5,TimePath,TimePath1,[Travelers],Run,FlowTime,TimeOnLink,Maximum,0
Scenario4,6,TimePath,TimePath1,[Travelers],Run,FlowTime,TimeOnLink,Maximum,0
Scenario4,7,TimePath,TimePath1,[Travelers],Run,FlowTime,TimeOnLink,Maximum,0
Scenario4,8,TimePath,TimePath1,[Travelers],Run,FlowTime,TimeOnLink,Maximum,0
Scenario4,9,TimePath,TimePath1,[Travelers],Run,FlowTime,TimeOnLink,Maximum,0
Scenario4,10,TimePath,TimePath1,[Travelers],Run,FlowTime,TimeOnLink,Maximum,0
Scenario4,1,TimePath,TimePath1,[Travelers],Run,FlowTime,TimeOnLink,Minimum,0
Scenario4,2,TimePath,TimePath1,[Travelers],Run,FlowTime,TimeOnLink,Minimum,0
Scenario4,3,TimePath,TimePath1,[Travelers],Run,FlowTime,TimeOnLink,Minimum,0
Scenario4,4,TimePath,TimePath1,[Travelers],Run,FlowTime,TimeOnLink,Minimum,0
Scenario4,5,TimePath,TimePath1,[Travelers],Run,FlowTime,TimeOnLink,Minimum,0
Scenario4,6,TimePath,TimePath1,[Travelers],Run,FlowTime,TimeOnLink,Minimum,0
Scenario4,7,TimePath,TimePath1,[Travelers],Run,FlowTime,TimeOnLink,Minimum,0
Scenario4,8,TimePath,TimePath1,[Travelers],Run,FlowTime,TimeOnLink,Minimum,0
Scenario4,9,TimePath,TimePath1,[Travelers],Run,FlowTime,TimeOnLink,Minimum,0
Scenario4,10,TimePath,TimePath1,[Travelers],Run,FlowTime,TimeOnLink,Minimum,0
Scenario4,1,TimePath,TimePath1,[Travelers],Run,Throughput,NumberEntered,Total,10200
Scenario4,2,TimePath,TimePath1,[Travelers],Run,Throughput,NumberEntered,Total,10010
Scenario4,3,TimePath,TimePath1,[Travelers],Run,Throughput,NumberEntered,Total,9921
Scenario4,4,TimePath,TimePath1,[Travelers],Run,Throughput,NumberEntered,Total,10009
Scenario4,5,TimePath,TimePath1,[Travelers],Run,Throughput,NumberEntered,Total,9948
Scenario4,6,TimePath,TimePath1,[Travelers],Run,Throughput,NumberEntered,Total,9992
Scenario4,7,TimePath,TimePath1,[Travelers],Run,Throughput,NumberEntered,Total,10061
Scenario4,8,TimePath,TimePath1,[Travelers],Run,Throughput,NumberEntered,Total,10096
Scenario4,9,TimePath,TimePath1,[Travelers],Run,Throughput,NumberEntered,Total,10093
Scenario4,10,TimePath,TimePath1,[Travelers],Run,Throughput,NumberEntered,Total,9956
Scenario4,1,TimePath,TimePath1,[Travelers],Run,Throughput,NumberExited,Total,10200
Scenario4,2,TimePath,TimePath1,[Travelers],Run,Throughput,NumberExited,Total,10010
Scenario4,3,TimePath,TimePath1,[Travelers],Run,Throughput,NumberExited,Total,9921
Scenario4,4,TimePath,TimePath1,[Travelers],Run,Throughput,NumberExited,Total,10009
Scenario4,5,TimePath,TimePath1,[Travelers],Run,Throughput,NumberExited,Total,9948
Scenario4,6,TimePath,TimePath1,[Travelers],Run,Throughput,NumberExited,Total,9992
Scenario4,7,TimePath,TimePath1,[Travelers],Run,Throughput,NumberExited,Total,10061
Scenario4,8,TimePath,TimePath1,[Travelers],Run,Throughput,NumberExited,Total,10096
Scenario4,9,TimePath,TimePath1,[Travelers],Run,Throughput,NumberExited,Total,10093
Scenario4,10,TimePath,TimePath1,[Travelers],Run,Throughput,NumberExited,Total,9956
Scenario4,1,TimePath,TimePath2,[Flow],Run,Throughput,VolumeFlowIn,Total,0
Scenario4,2,TimePath,TimePath2,[Flow],Run,Throughput,VolumeFlowIn,Total,0
Scenario4,3,TimePath,TimePath2,[Flow],Run,Throughput,VolumeFlowIn,Total,0
Scenario4,4,TimePath,TimePath2,[Flow],Run,Throughput,VolumeFlowIn,Total,0
Scenario4,5,TimePath,TimePath2,[Flow],Run,Throughput,VolumeFlowIn,Total,0
Scenario4,6,TimePath,TimePath2,[Flow],Run,Throughput,VolumeFlowIn,Total,0
Scenario4,7,TimePath,TimePath2,[Flow],Run,Throughput,VolumeFlowIn,Total,0
Scenario4,8,TimePath,TimePath2,[Flow],Run,Throughput,VolumeFlowIn,Total,0
